CAS #,substance name,plant name,temperature,compartment,half life[day],target class,chemical class,plant class,compartment class,SMILES,cold storage,logKow,MW(g/mol),Polar Surface Area (A2),chiral center atom,Stereochemical configuration
79983-71-4,hexaconazole,tomato,25,fruit,4.6,fungicide,triazole,vegetables,crop (interior),CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O  ,,3.7,314.22,50.94,C,R
79983-71-4,hexaconazole,tomato,25,fruit,6.8,fungicide,triazole,vegetables,crop (interior),CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O  ,,3.7,314.22,50.94,C,R
86479-06-3,hexaflumuron,pepper fruit,20.5,fruit,1.76,insecticide,benzoylurea,vegetables,crop (interior),C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,,5.7,461.15,67.43,-,-
86479-06-3,hexaflumuron,pepper fruit,20.5,fruit,6.65,insecticide,benzoylurea,vegetables,crop (interior),C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,,5.7,461.15,67.43,-,-
86479-06-3,hexaflumuron,zucchini,15.9,fruit,3.37,insecticide,benzoylurea,vegetables,crop (interior),C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,,5.7,461.15,67.43,-,-
10004-44-1,hymexazol,watermelon,24.3,fruit,3.13,fungicide,oxazole,fruits,crop (interior),CC1=CC(=O)NO1  ,,0.1,99.09,46.26,-,-
10004-44-1,hymexazol,watermelon,24.3,fruit,3.4,fungicide,oxazole,fruits,crop (interior),CC1=CC(=O)NO1  ,,0.1,99.09,46.26,-,-
35554-44-0,imazalil,strawberry,16.8,fruit,6.66,fungicide,imidazole,fruits,crop (interior),C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,,3.8,297.19,27.05,C,R
35554-44-0,imazalil,strawberry,16.8,fruit,6.93,fungicide,imidazole,fruits,crop (interior),C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,,3.8,297.19,27.05,C,R
138261-41-3,imidacloprid,cabbage,20.2,curd,3.4,insecticide,neonicotinoid,leafy crops,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,cabbage,20.2,curd,3.4,insecticide,neonicotinoid,leafy crops,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,cauliflower,17.1,curd,0.6,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,cauliflower,17.1,curd,0.7,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,cauliflower,17.1,curd,1.08,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,cauliflower,17.1,curd,1.4,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,cucumber,19.6,fruit,0.97,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,eggplant,21.4,fruit,2.18,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,eggplant,21.4,fruit,2.31,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,eggplant,21.4,fruit,2.64,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,eggplant,21.4,fruit,3,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,eggplant,21.4,fruit,3.3,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,eggplant,21.4,fruit,3.5,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,grape,23,fruit,4.02,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,grape,23,fruit,4.29,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,grape,23,fruit,16.6,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,grape,23,fruit,16.6,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,mango,23.4,fruit,3.06,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,mango,23.4,fruit,4.16,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,mango,23.4,fruit,5.2,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,mango,23.4,fruit,8.2,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,okra,29.3,fruit,0.85,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,okra,29.3,fruit,0.96,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,okra,29.3,fruit,1.98,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,okra,29.3,fruit,2.23,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,passion fruit,24.3,fruit,8,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,flesh,3,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,4.25,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,flesh,5,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,5,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,5,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,6,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,6,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,6.5,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,7,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,7.5,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,9.75,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,pomegranate,25.5,fruit,10.75,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,rice,20.8,grain,2.42,insecticide,neonicotinoid,cereals,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,rice,20.8,grain,2.58,insecticide,neonicotinoid,cereals,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,rice,20.8,grain,2.87,insecticide,neonicotinoid,cereals,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,rice,20.8,grain,3.11,insecticide,neonicotinoid,cereals,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,rice,20.8,grain,7.5,insecticide,neonicotinoid,cereals,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,rice,20.8,grain,7.7,insecticide,neonicotinoid,cereals,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,strawberry,16.8,fruit,4.53,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,strawberry,16.8,fruit,4.56,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,strawberry,16.8,fruit,5.13,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,strawberry,16.8,fruit,5.73,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,1.71,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,1.82,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,2.07,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,2.1,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,2.19,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,2.38,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,2.43,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit surface,2.5,insecticide,neonicotinoid,vegetables,crop surface,C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,2.59,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,4.4,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,5.8,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,tomato,25,fruit,8.2,insecticide,neonicotinoid,vegetables,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
138261-41-3,imidacloprid,wolfberry,20,fruit,4.3,insecticide,neonicotinoid,fruits,crop (interior),C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,,1.2,255.66,83.66,-,-
173584-44-6,indoxacarb,eggplant,21.4,fruit,2.9,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3.04,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3.24,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3.3,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3.4,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3.8,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,eggplant,21.4,fruit,3.9,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,okra,29.3,fruit,0.58,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
173584-44-6,indoxacarb,okra,29.3,fruit,1.02,insecticide,oxadiazine,vegetables,crop (interior),COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,,4.8,527.84,106.97,C,S
36734-19-7,iprodione,apple,21.4,fruit,12.9,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,apple,21.4,fruit,17.1,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,apricot,21.3,fruit,20.3,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,cauliflower,17.1,curd,3.1,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,cauliflower,17.1,curd,3.25,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,cauliflower,17.1,curd,3.43,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,cauliflower,17.1,curd,3.5,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,strawberry,16.8,fruit,6.81,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,strawberry,16.8,fruit,11.55,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,strawberry,16.8,fruit,14.44,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,strawberry,16.8,fruit,16.91,fungicide,dicarboximide,fruits,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit surface,4.3,fungicide,dicarboximide,vegetables,crop surface,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit surface,6.8,fungicide,dicarboximide,vegetables,crop surface,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit,10.03,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit,10.18,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit,10.2,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit surface,10.5,fungicide,dicarboximide,vegetables,crop surface,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit surface,10.6,fungicide,dicarboximide,vegetables,crop surface,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
36734-19-7,iprodione,tomato,25,fruit,23.1,fungicide,dicarboximide,vegetables,crop (interior),CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,,3.1,330.17,69.72,-,-
140923-17-7,iprovalicarb,tomato,25,fruit,57.76,fungicide,carbamate,vegetables,crop (interior),CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C,,3.7,320.4,67.4,-,-
140923-17-7,iprovalicarb,tomato,25,fruit,86.64,fungicide,carbamate,vegetables,crop (interior),CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C,,3.7,320.4,67.4,-,-
1172-63-0,jasmolin II,peach,23.5,fruit,5.5,insecticide,botanical insecticide,fruits,crop (interior),CC/C=C\CC1=C([C@H](CC1=O)OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C  ,,4.5,374.5,69.7,C,RRR
1172-63-0,jasmolin II,peach,23.5,fruit,7.4,insecticide,botanical insecticide,fruits,crop (interior),CC/C=C\CC1=C([C@H](CC1=O)OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C  ,,4.5,374.5,69.7,C,RRR
143390-89-0,kresoxim-methyl,apple,21.4,fruit,7.3,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,apple,21.4,fruit,10.2,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,cucumber,19.6,fruit surface,6.45,fungicide,strobilurin,vegetables,crop surface,CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,cucumber,19.6,fruit surface,6.52,fungicide,strobilurin,vegetables,crop surface,CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,grape,23,fruit,7,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,pepper fruit,20.5,fruit,10.28,fungicide,strobilurin,vegetables,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,pepper fruit,20.5,fruit,11.63,fungicide,strobilurin,vegetables,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,x,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,strawberry,16.8,fruit,5.2,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,strawberry,16.8,fruit,6.3,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,strawberry,16.8,fruit,6.4,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
143390-89-0,kresoxim-methyl,strawberry,16.8,fruit,8.3,fungicide,strobilurin,fruits,crop (interior),CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC,,4.1,313.35,57.12,-,-
91465-08-6,lambda-cyhalothrin,chickpea,17.9,fruit,4.9,insecticide,pyrethroid,vegetables,crop (interior),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,,6.1,449.86,59.32,C,RRS
91465-08-6,lambda-cyhalothrin,chickpea,17.9,fruit,5,insecticide,pyrethroid,vegetables,crop (interior),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,,6.1,449.86,59.32,C,RRS
91465-08-6,lambda-cyhalothrin,cowpea,24.3,fruit,0.95,insecticide,pyrethroid,vegetables,crop (interior),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,,6.1,449.86,59.32,C,RRS
91465-08-6,lambda-cyhalothrin,eggplant,21.4,fruit,3,insecticide,pyrethroid,vegetables,crop (interior),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,,6.1,449.86,59.32,C,RRS
91465-08-6,lambda-cyhalothrin,eggplant,21.4,fruit,3,insecticide,pyrethroid,vegetables,crop (interior),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,,6.1,449.86,59.32,C,RRS
